Asc	Asp	Cr	GABA	GPC	GSH	Gln	Glu	Lac	NAA	NAAG	PCh	PCr	PE	Tau	bHB	mI	sI	CrCH2	tCho	tCr	tNAA	Glx	Lip13a	Lip13b	Lip09	MM09	Lip20	MM20	MM12	MM14	MM17
Inf	Inf	NaN	Inf	Inf	Inf	Inf	Inf	NaN	Inf	NaN	NaN	NaN	Inf	Inf	Inf	Inf	NaN	Inf	Inf	NaN	Inf	Inf	Inf	NaN	Inf	NaN	Inf	NaN	NaN	NaN	NaN
Inf	Inf	NaN	Inf	Inf	Inf	Inf	Inf	NaN	Inf	NaN	NaN	NaN	Inf	Inf	Inf	Inf	NaN	Inf	Inf	NaN	Inf	Inf	Inf	NaN	Inf	NaN	Inf	NaN	Inf	NaN	NaN
0.00279831045406547	0.100316789862724	0	0.0495248152059134	0.253431890179514	0.154171066525871	3.11510031678986	11.5100316789863	0	1.02323125659979	0	0	0	0	0.0326293558606125	0.124604012671595	2.30200633579725	4.45617740232313	0.0111932418162619	0.253431890179514	0	1.02323125659979	14.5723336853221	1636.74762407603	0	331.573389651531	0	259.767687434002	0	0	0	0
0.0290909090909091	0.0622727272727273	0	0.033030303030303	0.177272727272727	0.1	2.18939393939394	7.72727272727273	0	0.693939393939394	0	0	0	0.0078030303030303	0.0264393939393939	0.0696212121212121	1.64393939393939	0	0.00411363636363636	0.177272727272727	0	0.693939393939394	9.92424242424242	962.121212121212	0	125.757575757576	0	169.69696969697	0	0	0	0
Inf	Inf	NaN	Inf	Inf	Inf	Inf	Inf	Inf	Inf	NaN	Inf	NaN	Inf	NaN	Inf	Inf	NaN	Inf	Inf	NaN	Inf	Inf	Inf	NaN	Inf	NaN	Inf	NaN	Inf	NaN	NaN
0	0.166269841269841	0	0.0990079365079365	0.458333333333333	0.267857142857143	0	10.8928571428571	0.208333333333333	2.00396825396825	0	0	0	0	0.150992063492063	0.255952380952381	6.66666666666667	29.5634920634921	0.0202380952380952	0.458333333333333	0	2.00396825396825	10.8928571428571	1093.25396825397	0	303.571428571429	0.226190476190476	173.611111111111	0.295634920634921	0.0706349206349206	0	0.240079365079365
0.00208	0.0308	0	0.0185	0.092	0.052	0.505	4.61	0.1765	0.378	0.0131	0	0	0.0433	0.0157	0.0324	1.16	0.473	0.002315	0.092	0	0.391	5.1	436	0	77.5	0	75.5	0	0.326	0	0
Inf	Inf	NaN	Inf	Inf	Inf	Inf	Inf	NaN	Inf	NaN	Inf	NaN	Inf	Inf	Inf	Inf	Inf	Inf	Inf	NaN	Inf	Inf	Inf	NaN	Inf	NaN	Inf	NaN	NaN	NaN	NaN
NaN	Inf	NaN	Inf	Inf	Inf	Inf	Inf	NaN	Inf	NaN	NaN	NaN	NaN	Inf	Inf	Inf	Inf	Inf	Inf	NaN	Inf	Inf	Inf	NaN	Inf	NaN	Inf	NaN	NaN	NaN	NaN
0.0306306306306306	0.677927927927928	0	0.403153153153153	0.470720720720721	0.219369369369369	0.540540540540541	18.490990990991	0	1.9954954954955	0	0.205630630630631	9.81981981981982	0.124774774774775	0.648648648648649	0.140765765765766	2.43243243243243	0	1.00225225225225	0.675675675675676	9.81981981981982	1.9954954954955	19.0315315315315	1256.75675675676	2342.34234234234	145.495495495496	0	666.666666666667	0	0.427927927927928	0	0
