Asc	Asp	Cr	GABA	GPC	GSH	Gln	Glu	Lac	NAA	NAAG	PCh	PCr	PE	Tau	bHB	mI	sI	CrCH2	tCho	tCr	tNAA	Glx	Lip13a	Lip13b	Lip09	MM09	Lip20	MM20	MM12	MM14	MM17
NaN	NaN	NaN	Inf	NaN	Inf	Inf	Inf	Inf	Inf	NaN	Inf	NaN	NaN	Inf	Inf	Inf	NaN	Inf	Inf	NaN	Inf	Inf	NaN	NaN	Inf	Inf	Inf	NaN	Inf	Inf	Inf
NaN	NaN	NaN	Inf	NaN	Inf	Inf	Inf	Inf	Inf	NaN	Inf	NaN	NaN	Inf	Inf	NaN	NaN	Inf	Inf	NaN	Inf	Inf	NaN	NaN	Inf	Inf	Inf	Inf	Inf	Inf	Inf
NaN	NaN	NaN	Inf	NaN	Inf	Inf	Inf	NaN	Inf	Inf	Inf	NaN	NaN	Inf	Inf	NaN	NaN	Inf	Inf	NaN	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
NaN	Inf	NaN	Inf	NaN	Inf	Inf	Inf	NaN	Inf	Inf	Inf	NaN	NaN	Inf	Inf	NaN	NaN	Inf	Inf	NaN	Inf	Inf	Inf	NaN	Inf	Inf	Inf	Inf	Inf	Inf	Inf
NaN	NaN	NaN	Inf	NaN	Inf	Inf	Inf	NaN	Inf	Inf	NaN	NaN	NaN	Inf	Inf	Inf	NaN	Inf	NaN	NaN	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	NaN
NaN	NaN	NaN	Inf	NaN	Inf	Inf	Inf	NaN	Inf	NaN	Inf	NaN	NaN	Inf	Inf	Inf	NaN	Inf	Inf	NaN	Inf	Inf	Inf	NaN	Inf	Inf	Inf	Inf	Inf	Inf	Inf
NaN	NaN	NaN	Inf	NaN	Inf	Inf	Inf	NaN	Inf	Inf	Inf	NaN	NaN	Inf	Inf	Inf	NaN	Inf	Inf	NaN	Inf	Inf	NaN	NaN	Inf	Inf	Inf	NaN	Inf	Inf	Inf
NaN	NaN	NaN	Inf	NaN	Inf	Inf	Inf	Inf	Inf	NaN	Inf	NaN	NaN	Inf	Inf	Inf	NaN	Inf	Inf	NaN	Inf	Inf	NaN	NaN	NaN	Inf	Inf	NaN	Inf	Inf	NaN
NaN	NaN	NaN	Inf	NaN	Inf	Inf	Inf	NaN	Inf	Inf	Inf	NaN	NaN	Inf	Inf	Inf	Inf	Inf	Inf	NaN	Inf	Inf	Inf	NaN	Inf	Inf	Inf	Inf	Inf	NaN	Inf
NaN	Inf	NaN	Inf	NaN	Inf	Inf	Inf	Inf	Inf	Inf	Inf	NaN	NaN	Inf	Inf	NaN	NaN	Inf	Inf	NaN	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	NaN
NaN	NaN	NaN	Inf	NaN	Inf	Inf	Inf	NaN	Inf	Inf	Inf	NaN	NaN	Inf	NaN	Inf	NaN	Inf	Inf	NaN	Inf	Inf	Inf	NaN	Inf	Inf	Inf	Inf	Inf	Inf	NaN
NaN	NaN	NaN	Inf	NaN	Inf	Inf	Inf	Inf	Inf	NaN	Inf	NaN	NaN	Inf	Inf	Inf	NaN	Inf	Inf	NaN	Inf	Inf	Inf	NaN	Inf	Inf	Inf	Inf	Inf	NaN	Inf
NaN	NaN	NaN	Inf	NaN	Inf	Inf	Inf	NaN	Inf	Inf	Inf	NaN	NaN	Inf	Inf	Inf	Inf	Inf	Inf	NaN	Inf	Inf	NaN	NaN	Inf	Inf	Inf	Inf	Inf	NaN	Inf
NaN	NaN	NaN	Inf	NaN	Inf	Inf	Inf	NaN	Inf	Inf	Inf	NaN	NaN	Inf	Inf	Inf	NaN	Inf	Inf	NaN	Inf	Inf	NaN	Inf	Inf	Inf	Inf	Inf	Inf	NaN	Inf
NaN	NaN	NaN	Inf	NaN	Inf	Inf	Inf	Inf	Inf	NaN	Inf	NaN	NaN	Inf	Inf	Inf	Inf	Inf	Inf	NaN	Inf	Inf	NaN	NaN	NaN	Inf	Inf	Inf	Inf	Inf	Inf
NaN	NaN	NaN	Inf	NaN	Inf	Inf	Inf	Inf	Inf	NaN	Inf	NaN	NaN	Inf	Inf	Inf	NaN	Inf	Inf	NaN	Inf	Inf	NaN	NaN	Inf	Inf	Inf	Inf	Inf	Inf	Inf
NaN	NaN	NaN	Inf	NaN	Inf	Inf	Inf	Inf	Inf	Inf	Inf	NaN	NaN	Inf	Inf	Inf	NaN	Inf	Inf	NaN	Inf	Inf	NaN	NaN	Inf	Inf	Inf	Inf	Inf	Inf	Inf
NaN	NaN	NaN	Inf	NaN	Inf	Inf	Inf	Inf	Inf	NaN	Inf	NaN	NaN	Inf	Inf	Inf	NaN	Inf	Inf	NaN	Inf	Inf	NaN	NaN	NaN	Inf	Inf	Inf	Inf	NaN	NaN
NaN	NaN	NaN	Inf	NaN	Inf	Inf	Inf	Inf	Inf	NaN	Inf	NaN	NaN	Inf	Inf	Inf	NaN	Inf	Inf	NaN	Inf	Inf	NaN	NaN	NaN	Inf	Inf	Inf	Inf	NaN	NaN
NaN	NaN	NaN	Inf	NaN	Inf	Inf	Inf	Inf	Inf	NaN	Inf	NaN	NaN	Inf	Inf	Inf	NaN	Inf	Inf	NaN	Inf	Inf	NaN	NaN	NaN	Inf	Inf	Inf	Inf	Inf	Inf
NaN	NaN	NaN	Inf	NaN	Inf	Inf	Inf	NaN	Inf	NaN	Inf	NaN	NaN	Inf	Inf	Inf	NaN	Inf	Inf	NaN	Inf	Inf	NaN	NaN	Inf	Inf	Inf	Inf	Inf	NaN	Inf
NaN	NaN	NaN	Inf	NaN	Inf	Inf	Inf	Inf	Inf	NaN	Inf	NaN	NaN	Inf	Inf	Inf	NaN	Inf	Inf	NaN	Inf	Inf	NaN	NaN	NaN	Inf	NaN	Inf	Inf	Inf	Inf
NaN	NaN	NaN	Inf	NaN	Inf	Inf	Inf	Inf	Inf	Inf	Inf	NaN	NaN	Inf	Inf	NaN	NaN	Inf	Inf	NaN	Inf	Inf	NaN	NaN	Inf	Inf	Inf	Inf	Inf	NaN	NaN
NaN	NaN	NaN	Inf	NaN	Inf	Inf	Inf	Inf	Inf	Inf	Inf	NaN	NaN	Inf	Inf	Inf	NaN	Inf	Inf	NaN	Inf	Inf	Inf	NaN	Inf	Inf	Inf	Inf	Inf	Inf	Inf
NaN	NaN	NaN	Inf	NaN	Inf	Inf	Inf	Inf	Inf	Inf	Inf	NaN	NaN	Inf	Inf	Inf	Inf	Inf	Inf	NaN	Inf	Inf	Inf	NaN	Inf	Inf	Inf	Inf	Inf	NaN	Inf
NaN	NaN	NaN	Inf	NaN	Inf	Inf	Inf	Inf	Inf	Inf	Inf	NaN	NaN	Inf	Inf	Inf	NaN	Inf	Inf	NaN	Inf	Inf	NaN	NaN	NaN	Inf	Inf	Inf	Inf	Inf	Inf
NaN	Inf	NaN	Inf	NaN	Inf	Inf	Inf	NaN	Inf	NaN	Inf	NaN	NaN	Inf	Inf	Inf	NaN	Inf	Inf	NaN	Inf	Inf	Inf	Inf	Inf	Inf	NaN	NaN	Inf	Inf	Inf
NaN	NaN	NaN	Inf	NaN	Inf	Inf	Inf	NaN	Inf	Inf	Inf	NaN	NaN	Inf	Inf	Inf	NaN	Inf	Inf	NaN	Inf	Inf	NaN	Inf	Inf	Inf	Inf	Inf	Inf	NaN	Inf
NaN	NaN	NaN	Inf	NaN	Inf	Inf	Inf	NaN	Inf	Inf	Inf	NaN	NaN	Inf	Inf	Inf	NaN	Inf	Inf	NaN	Inf	Inf	NaN	Inf	Inf	Inf	Inf	Inf	Inf	NaN	Inf
